brand,model,OS,internal_memory,RAM,battery_mah,Screen,year,Price
Lenovo,Phab2,Android,32,3,4050,6.4,2016,230
Gionee,A1 Lite,Android,32,3,4000,5.3,2017,27000
Huawei,Y7 Prime,Android,32,3,4000,5.5,2017,250
Samsung,Galaxy A9 (2016),Android,32,3,4000,6,2015,460
Cat,S60,Android,32,3,3800,4.7,2016,650
Motorola,Droid Turbo 2,Android,32,3,3760,5.4,2015,390
Motorola,Moto X Force,Android,32,3,3760,5.4,2015,330
Samsung,Galaxy A7 (2017),Android,32,3,3600,5.7,2017,530
Motorola,Moto Z Play,Android,32,3,3510,5.5,2016,350
BlackBerry,KEYone,Android,32,3,3505,4.5,2017,600
BlackBerry,Passport,BlackBerry,32,3,3450,4.5,2014,310
Sony,Xperia Z5 Premium Dual,Android,32,3,3430,5.5,2015,510
Sony,Xperia Z5 Premium,Android,32,3,3430,5.5,2015,500
BlackBerry,Priv,Android,32,3,3410,5.4,2015,450
Samsung,Galaxy A8 (2016),Android,32,3,3300,5.7,2016,560
Samsung,Galaxy On7 (2016),Android,32,3,3300,5.5,2016,260
Kyocera,DuraForce Pro,Android,32,3,3240,5,2016,
HTC,10 evo,Android,32,3,3200,5.5,2016,570
Sony,Xperia Z3v,Android,32,3,3200,5.2,2014,370
BLU,Vivo 5,Android,32,3,3150,5.5,2016,240
QMobile,Noir Z12,Android,32,3,3150,5.5,2016,
Gionee,S6,Android,32,3,3150,5.5,2015,290
Meizu,MX5,Android,32,3,3150,5.5,2015,210
ZTE,Blade V8 Pro,Android,32,3,3140,5.5,2017,260
alcatel,Flash (2017),Android,32,3,3100,5.5,2017,
BQ,Aquaris X,Android,32,3,3100,5.2,2017,290
Sony,Xperia Z3 Dual,Android,32,3,3100,5.2,2014,400
Sony,Xperia Z3,Android,32,3,3100,5.2,2014,300
Oppo,A59,Android,32,3,3075,5.5,2016,290
Meizu,PRO 5,Android,32,3,3050,5.7,2015,390
Motorola,Moto Z2 Play,Android,32,3,3000,5.5,2017,400
vivo,V5 Lite,Android,32,3,3000,5.5,2017,
Samsung,Galaxy A5 (2017),Android,32,3,3000,5.2,2017,430
Nokia,6,Android,32,3,3000,5.5,2017,230
LeEco,Le S3,Android,32,3,3000,5.5,2016,200
Panasonic,Eluga Mark 2,Android,32,3,3000,5.5,2016,150
Asus,Zenfone 3 ZE552KL,Android,32,3,3000,5.5,2016,450
Vodafone,Smart Platinum 7,Android,32,3,3000,5.5,2016,380
LeEco,Le 1s,Android,32,3,3000,5.5,2016,210
alcatel,Idol 4s,Android,32,3,3000,5.5,2016,350
Micromax,Canvas 6,Android,32,3,3000,5.5,2016,
HTC,10 Lifestyle,Android,32,3,3000,5.2,2016,420
LeEco,Le 2,Android,32,3,3000,5.5,2016,190
Huawei,P9,Android,32,3,3000,5.2,2016,400
ZTE,Axon Elite,Android,32,3,3000,5.5,2015,420
Huawei,G7 Plus,Android,32,3,3000,5.5,2015,280
Sharp,Aquos Xx,Android,32,3,3000,5.7,2015,340
Sony,Xperia Z4v,Android,32,3,3000,5.2,2015,
HTC,One X9,Android,32,3,3000,5.5,2015,300
ZTE,nubia Z7,Android,32,3,3000,5.5,2014,250
Sony,Xperia Z3+ dual,Android,32,3,2930,5.2,2015,420
Sony,Xperia Z3+,Android,32,3,2930,5.2,2015,340
Sony,Xperia XZ,Android,32,3,2900,5.2,2016,610
Oppo,A57,Android,32,3,2900,5.2,2016,260
Sony,Xperia Z5 Dual,Android,32,3,2900,5.2,2015,450
Sony,Xperia Z5,Android,32,3,2900,5.2,2015,420
HTC,Desire 830,Android,32,3,2800,5.5,2016,280
ZTE,Axon mini,Android,32,3,2800,5.2,2015,330
ZTE,Axon 7 mini,Android,32,3,2705,5.2,2016,270
HTC,Desire 10 Lifestyle,Android,32,3,2700,5.5,2016,260
Sony,Xperia X Compact,Android,32,3,2700,4.6,2016,370
Sony,Xperia X Performance,Android,32,3,2700,5,2016,420
HTC,Butterfly 3,Android,32,3,2700,5.2,2015,300
Sony,Xperia X,Android,32,3,2620,5,2016,350
Asus,Zenfone 3 ZE520KL,Android,32,3,2600,5.2,2016,360
HTC,U Play,Android,32,3,2500,5.2,2017,470
ZTE,Blade S7,Android,32,3,2500,5,2015,280
Panasonic,Eluga Turbo,Android,32,3,2350,5,2016,140
Sony,Xperia XA1,Android,32,3,2300,5,2017,280
HTC,Desire 628,Android,32,3,2200,5,2016,200
HTC,One X10,Android,32,3,4000,5.5,2017,330
Meizu,MX4 Pro,Android,32,3,3350,5.5,2014,400
Huawei,Honor 6X,Android,32,3,3340,5.5,2016,210
Meizu,M3x,Android,32,3,3200,5.5,2016,
Gionee,P7 Max,Android,32,3,3100,5.5,2016,190
Meizu,M3e,Android,32,3,3100,5.5,2016,220
Motorola,Moto X Style,Android,32,3,3000,5.7,2015,260
Panasonic,Eluga Note,Android,32,3,3000,5.5,2016,170
Panasonic,Eluga Ray X,Android,32,3,4000,5.5,2017,130
ZTE,Hawkeye,Android,32,3,3000,5.5,2017,190
Panasonic,Eluga Arc 2,Android,32,3,2450,5,2016,200
Acer,Liquid Jade 2,Android,32,3,,5.5,2016,
LG,G4 Pro,Android,32,4,,5.8,2014,
LG,V10,Android,32,4,3000,5.7,2015,250
LG,G5,Android,32,4,2800,5.3,2016,450
Asus,Zenpad 3S 10 Z500KL,Android,32,4,7800,9.7,2017,450
Huawei,MediaPad M3 8.4,Android,32,4,5100,8.4,2016,340
Asus,Zenpad 3 8.0 Z581KL,Android,32,4,4680,7.9,2016,390
Gionee,F5,Android,32,4,4000,5.3,2017,250
YU,Yunicorn,Android,32,4,4000,5.5,2016,180
Lenovo,Vibe Z3 Pro,Android,32,4,3400,5.5,2015,
Huawei,G9 Plus,Android,32,4,3340,5.5,2016,280
QMobile,Noir Z14,Android,32,4,3130,5.5,2016,
Allview,X3 Soul Plus,Android,32,4,3130,5.5,2016,
Oppo,R7s,Android,32,4,3070,5.5,2015,260
Samsung,Galaxy S6 Plus,Android,32,4,3000,5.5,2015,
Huawei,Honor 8,Android,32,4,3000,5.2,2016,340
YU,Yutopia,Android,32,4,3000,5.2,2015,420
Lenovo,P2,Android,32,4,5100,5.5,2016,240
ZTE,Blade A2 Plus,Android,32,4,5000,5.5,2017,200
Samsung,Galaxy A9 Pro (2016),Android,32,4,5000,6,2016,500
Asus,Zenfone Zoom S,Android,32,4,5000,5.2,2014,
LeEco,Le Pro3 Elite,Android,32,4,4070,5.5,2017,280
LeEco,Le Pro3,Android,32,4,4070,5.5,2016,330
Coolpad,Cool1 dual,Android,32,4,4060,5.5,2016,200
Coolpad,Note 5,Android,32,4,4010,5.5,2016,180
LeEco,Le Pro 3 AI Edition,Android,32,4,4000,5.5,2017,280
Samsung,Galaxy S7 active,Android,32,4,4000,5.1,2016,710
Samsung,Galaxy S7 edge (USA),Android,32,4,3600,5.5,2016,550
Huawei,Honor V8,Android,32,4,3500,5.7,2016,450
Samsung,Galaxy J7 Max,Android,32,4,3300,5.7,2017,250
Gionee,S10C,Android,32,4,3100,5.2,2017,200
LeEco,Le Max 2,Android,32,4,3100,5.7,2016,350
BlackBerry,DTEK60,Android,32,4,3000,5.5,2016,530
Sharp,Z2,Android,32,4,3000,5.5,2016,330
vivo,Y67,Android,32,4,3000,5.5,2016,270
vivo,V5,Android,32,4,3000,5.5,2016,250
Samsung,Galaxy S7 (USA),Android,32,4,3000,5.1,2016,460
vivo,V3Max,Android,32,4,3000,5.5,2016,300
LeEco,Le 2 Pro,Android,32,4,3000,5.5,2016,260
ZTE,Axon Pro,Android,32,4,3000,5.5,2015,350
Sony,Xperia XZs,Android,32,4,2900,5.2,2017,660
Sony,Xperia XA1 Ultra,Android,32,4,2700,6,2017,380
vivo,X6,Android,32,4,2400,5.2,2015,
Samsung,Galaxy Tab S3 9.7,Android,32,4,6000,9.7,2017,750
YU,Yureka Black,Android,32,4,3000,5,2017,9000
Wiko,U Feel Prime,Android,32,4,3000,5,2016,
Lava,Z25,Android,32,4,3020,5.5,2017,250
BlackBerry,Aurora,Android,32,4,3000,5.5,2017,250
Panasonic,Eluga Ray Max,Android,32,4,3000,5.2,2017,170
Toshiba,Windows Phone IS12T,Windows Phone,32,,1460,3.7,2011,590
T-Mobile,G-Slate,Android,32,,,8.9,2011,710
LG,Optimus Pad LTE,Android,32,,6800,8.9,2012,160
LG,Optimus Pad V900,Android,32,,6400,8.9,2011,190
Vertu,Constellation 2013,Android,32,,1800,4.3,2013,5000
Apple,iPad Wi-Fi + 3G,iOS,64,0.25,6600,9.7,2010,410
Asus,PadFone,Android,64,1,1520,4.3,2012,300
Toshiba,Excite 13 AT335,Android,64,1,,13.3,2012,540
Asus,Transformer Prime TF700T,Android,64,1,,10.1,2012,400
Asus,Transformer Pad Infinity 700 3G,Android,64,1,,10.1,2012,430
Asus,Transformer Pad Infinity 700 LTE,Android,64,1,,10.1,2012,430
Asus,Transformer Pad Infinity 700,Android,64,1,,10.1,2012,340
Asus,Transformer Prime TF201,Android,64,1,,10.1,2011,350
Toshiba,Excite 7.7 AT275,Android,64,1,,7.7,2012,410
Acer,Iconia Tab A501,Android,64,1,3260,10.1,2011,490
Apple,iPhone 6,iOS,64,1,1810,4.7,2014,540
Apple,iPad 4 Wi-Fi,iOS,64,1,11560,9.7,2012,350
Apple,iPad 3 Wi-Fi + Cellular,iOS,64,1,11560,9.7,2012,400
Vertu,Ti,Android,64,1,,3.7,2013,7900
Amazon,Kindle Fire HD 8.9 LTE,Android,64,1,,8.9,2012,380
BlackBerry,Porsche Design P'9983,BlackBerry,64,2,2100,3.1,2014,590
BlackBerry,Porsche Design P'9982,BlackBerry,64,2,1800,4.2,2013,390
Asus,Transformer Pad TF701T,Android,64,2,,10.1,2013,400
Apple,iPad Air 2,iOS,64,2,7340,9.7,2014,440
Acer,Predator 8,Android,64,2,4420,8,2015,350
Meizu,MX3,Android,64,2,2400,5.1,2013,370
Asus,PadFone Infinity,Android,64,2,2400,5,2013,1000
Apple,iPhone SE,iOS,64,2,1624,4,2016,440
Samsung,Galaxy View,Android,64,2,5700,18.4,2015,640
ZTE,nubia X6,Android,64,2,4250,6.44,2014,350
Vertu,Aster,Android,64,2,2275,4.7,2014,5440
Vertu,Signature Touch,Android,64,2,2275,4.7,2014,8290
Asus,PadFone 2,Android,64,2,2140,4.7,2012,450
Samsung,Galaxy Note Edge,Android,64,3,3000,5.6,2014,400
Samsung,Galaxy Tab Pro 12.2,Android,64,3,9500,12.2,2014,420
Google,Pixel C,Android,64,3,9240,10.2,2015,600
Allview,P8 Energy Pro,Android,64,3,5020,6,2016,420
Gionee,Marathon M5 Plus,Android,64,3,5020,6,2015,420
BLU,Energy XL,Android,64,3,5000,6,2016,
Huawei,P8max,Android,64,3,4360,6.8,2015,420
Lenovo,ZUK Z1,Android,64,3,4100,5.5,2015,320
Huawei,Ascend Mate7 Monarch,Android,64,3,4100,6,2014,500
Motorola,Moto Maxx,Android,64,3,3900,5.2,2014,300
BLU,Pure XL,Android,64,3,3500,6,2015,310
QMobile,Noir E8,Android,64,3,3500,6,2015,400
Lenovo,Vibe X3,Android,64,3,3500,5.5,2015,300
Allview,X2 Xtreme,Android,64,3,3500,6,2015,490
Gionee,Elife E8,Android,64,3,3500,6,2015,480
Huawei,Nexus 6P,Android,64,3,3450,5.7,2015,450
Motorola,Nexus 6,Android,64,3,3220,5.96,2014,420
Xiaomi,Mi Note Plus,Android,64,3,,5.7,2014,
Samsung,Galaxy Note Pro 12.2 3G,Android,64,3,9500,12.2,2014,640
Samsung,Galaxy Note Pro 12.2,Android,64,3,9500,12.2,2014,540
Samsung,Galaxy Tab Pro 12.2 LTE,Android,64,3,9500,12.2,2014,500
Samsung,Galaxy Tab Pro 12.2 3G,Android,64,3,9500,12.2,2014,470
Samsung,Galaxy Note Pro 12.2 LTE,Android,64,3,9500,12.2,2014,670
Samsung,Galaxy Tab S2 9.7,Android,64,3,5870,9.7,2015,520
Samsung,Galaxy Tab S2 8.0,Android,64,3,4000,8,2015,440
Samsung,Galaxy J7 Pro,Android,64,3,3600,5.5,2017,300
Samsung,Galaxy S6 active,Android,64,3,3500,5.1,2015,380
Xiaomi,Mi 4s,Android,64,3,3260,5,2016,220
Xiaomi,Mi 5c,Android,64,3,2860,5.15,2017,300
ZTE,nubia Z11 mini,Android,64,3,2800,5,2016,250
Sharp,MS1,Android,64,3,2600,5.5,2016,240
Samsung,Galaxy S6 edge (USA),Android,64,3,2600,5.1,2015,600
Samsung,Galaxy S6 edge,Android,64,3,2600,5.1,2015,420
Samsung,Galaxy S6 (USA),Android,64,3,2550,5.1,2015,410
Samsung,Galaxy S6,Android,64,3,2550,5.1,2015,400
Samsung,Galaxy S6 Duos,Android,64,3,2550,5.1,2015,400
ZTE,nubia Prague S,Android,64,3,2200,5.2,2016,390
Meizu,M3 Max,Android,64,3,4100,6,2016,270
Xiaomi,Mi 5s,Android,64,3,3200,5.15,2016,310
Huawei,Mate S,Android,64,3,2700,5.5,2015,350
LG,V20,Android,64,4,3200,5.7,2016,560
Xiaomi,Mi Pad 3,Android,64,4,6600,7.9,2017,290
Gionee,M6 Plus,Android,64,4,6020,6,2016,
Asus,Zenpad 3S 10 Z500M,Android,64,4,5900,9.7,2016,400
Allview,P9 Energy,Android,64,4,5000,5.5,2016,
Gionee,M6,Android,64,4,5000,5.5,2016,
Huawei,Honor Note 8,Android,64,4,4500,6.6,2016,440
Oppo,R9 Plus,Android,64,4,4120,6,2016,550
Coolpad,Cool S1,Android,64,4,4070,5.5,2016,420
Allview,X4 Soul Style,Android,64,4,4010,5.5,2017,
Huawei,Mate 9,Android,64,4,4000,5.9,2016,630
Huawei,Mate 9 Pro,Android,64,4,4000,5.5,2016,850
Lenovo,ZUK Z2,Android,64,4,3500,5,2016,220
LeEco,Le Max,Android,64,4,3400,6.33,2016,350
Huawei,P9 Plus,Android,64,4,3400,5.5,2016,580
Huawei,Honor 9,Android,64,4,3200,5.15,2017,500
BLU,Vivo 6,Android,64,4,3130,5.5,2016,
Gionee,S6 Pro,Android,64,4,3130,5.5,2016,390
Oppo,R9s,Android,64,4,3010,5.5,2016,450
Oppo,R11,Android,64,4,3000,5.5,2017,400
BLU,Life One X2 Mini,Android,64,4,3000,5,2017,170
Allview,X4 Soul,Android,64,4,3000,5.5,2017,420
Allview,X3 Soul Pro,Android,64,4,3000,5.5,2016,450
BLU,Pure XR,Android,64,4,3000,5.5,2016,
Asus,Zenfone Zoom ZX551ML,Android,64,4,3000,5.5,2015,500
Samsung,Galaxy Note5 Duos,Android,64,4,3000,5.7,2015,600
Samsung,Galaxy Note5,Android,64,4,3000,5.7,2015,590
Asus,Zenfone 2 Deluxe ZE551ML,Android,64,4,3000,5.5,2015,500
Huawei,nova 2,Android,64,4,2950,5,2017,330
ZTE,nubia Z17 mini,Android,64,4,2950,5.2,2017,310
Oppo,F1 Plus,Android,64,4,2850,5.5,2016,350
Lenovo,Yoga Tab 3 Pro,Android,64,4,10,10.1,2015,480
Xiaomi,Mi Max 2,Android,64,4,5300,6.44,2017,280
Asus,Zenfone 3 Zoom ZE553KL,Android,64,4,5000,5.5,2017,550
Gionee,A1 Plus,Android,64,4,4550,6,2017,370
ZTE,Axon 7 Max,Android,64,4,4100,6,2016,500
Xiaomi,Mi Note 2,Android,64,4,4070,5.7,2016,610
Lenovo,Phab2 Pro,Android,64,4,4050,6.4,2016,550
Gionee,A1,Android,64,4,4010,5.5,2017,280
Oppo,F3 Plus,Android,64,4,4000,6,2017,480
vivo,X7 Plus,Android,64,4,4000,5.7,2016,680
ZTE,nubia Z11 Max,Android,64,4,4000,6,2016,360
Lenovo,K80,Android,64,4,4000,5.5,2015,280
Huawei,P10 Plus,Android,64,4,3750,5.5,2017,700
Gionee,S10B,Android,64,4,3700,5.5,2017,240
Samsung,Galaxy S7 edge,Android,64,4,3600,5.5,2016,570
Samsung,Galaxy S8+,Android,64,4,3500,6.2,2017,900
Motorola,Moto Z Force,Android,64,4,3500,5.5,2016,720
Samsung,Galaxy Note7,Android,64,4,3500,5.7,2016,850
Samsung,Galaxy Note7 (USA),Android,64,4,3500,5.7,2016,760
Gionee,S10,Android,64,4,3450,5.5,2017,380
Meizu,Pro 6 Plus,Android,64,4,3400,5.7,2016,550
Samsung,Galaxy C7 Pro,Android,64,4,3300,5.7,2017,420
Samsung,Galaxy C7,Android,64,4,3300,5.7,2016,450
ZTE,Axon 7,Android,64,4,3250,5.5,2016,410
Sony,Xperia XZ Premium,Android,64,4,3230,5.46,2017,750
Oppo,A77,Android,64,4,3200,5.5,2017,330
Oppo,F3,Android,64,4,3200,5.5,2017,380
Huawei,P10,Android,64,4,3200,5.1,2017,600
vivo,V5 Plus,Android,64,4,3160,5.5,2017,450
Vertu,Signature Touch (2015),Android,64,4,3160,5.2,2015,9000
BQ,Aquaris X Pro,Android,64,4,3100,5.2,2017,370
Lenovo,ZUK Z2 Pro,Android,64,4,3100,5.2,2016,520
Meizu,Pro 6s,Android,64,4,3060,5.2,2016,430
vivo,X9,Android,64,4,3050,5.5,2016,460
HTC,U11,Android,64,4,3000,5.5,2017,750
Samsung,Galaxy S8,Android,64,4,3000,5.8,2017,700
vivo,V5s,Android,64,4,3000,5.5,2017,280
HTC,Desire 10 Pro,Android,64,4,3000,5.5,2016,460
Asus,Zenfone 3 Deluxe 5.5 ZS550KL,Android,64,4,3000,5.5,2016,440
ZTE,nubia Z11 mini S,Android,64,4,3000,5.2,2016,270
Gionee,S9,Android,64,4,3000,5.5,2016,370
vivo,X6S Plus,Android,64,4,3000,5.7,2016,410
vivo,X7,Android,64,4,3000,5.2,2016,640
Gionee,S8,Android,64,4,3000,5.5,2016,450
Samsung,Galaxy S7,Android,64,4,3000,5.1,2016,500
HTC,10,Android,64,4,3000,5.2,2016,500
vivo,X6Plus,Android,64,4,3000,5.7,2015,
Xiaomi,Mi Note Pro,Android,64,4,3000,5.7,2015,250
Samsung,Galaxy S6 edge+ (USA),Android,64,4,3000,5.7,2015,550
Samsung,Galaxy S6 edge+ Duos,Android,64,4,3000,5.7,2015,530
Samsung,Galaxy Note5 (USA),Android,64,4,3000,5.7,2015,540
Samsung,Galaxy S6 edge+,Android,64,4,3000,5.7,2015,530
Archos,Diamond 2 Plus,Android,64,4,2950,5.5,2016,250
Huawei,Honor Magic,Android,64,4,2900,5.09,2016,600
ZTE,nubia Z9,Android,64,4,2900,5.2,2015,350
Coolpad,Max,Android,64,4,2800,5.5,2016,380
Samsung,Galaxy C5 Pro,Android,64,4,2600,5.2,2017,
Samsung,Galaxy C5,Android,64,4,2600,5.2,2016,360
Motorola,Moto Z,Android,64,4,2600,5.5,2016,540
Meizu,Pro 6,Android,64,4,2560,5.2,2016,410
vivo,X6S,Android,64,4,2400,5.2,2016,350
Xiaomi,Mi 5s Plus,Android,64,4,3800,5.7,2016,370
Gionee,W909,Android,64,4,2530,4.2,2016,550
Gionee,M6s Plus,Android,64,6,6020,6,2017,460
Oppo,R11 Plus,Android,64,6,4000,6,2017,500
Oppo,R9s Plus,Android,64,6,4000,6,2016,570
Xiaomi,Mi 6,Android,64,6,3350,5.15,2017,400
OnePlus,5,Android,64,6,3300,5.5,2017,500
vivo,X9 Plus,Android,64,6,4000,5.88,2016,580
OnePlus,3T,Android,64,6,3400,5.5,2016,440
OnePlus,3,Android,64,6,3000,5.5,2016,400
Samsung,Galaxy C9 Pro,Android,64,6,4000,6,2016,620
Apple,iPad mini 3,iOS,128,1,6470,7.9,2014,400
Apple,iPhone 6 Plus,iOS,128,1,2915,5.5,2014,700
Apple,iPad 4 Wi-Fi + Cellular,iOS,128,1,11560,9.7,2012,500
Apple,iPhone 6s Plus,iOS,128,2,2750,5.5,2015,750
Apple,iPhone 6s,iOS,128,2,1715,4.7,2015,620
Huawei,nova 2 plus,Android,128,4,3340,5.5,2017,380
LG,G6,Android,128,4,3300,5.7,2017,750
Xiaomi,Mi 5,Android,128,4,3000,5.15,2016,240
Xiaomi,Mi Mix,Android,128,4,4400,6.4,2016,770
Xiaomi,Redmi Pro,Android,128,4,4050,5.5,2016,210
vivo,Xplay5,Android,128,4,3600,5.43,2016,520
Google,Pixel XL,Android,128,4,3450,5.5,2016,880
Micromax,Dual 5,Android,128,4,3200,5.5,2017,360
HTC,U Ultra,Android,128,4,3000,5.7,2017,750
ZTE,Axon Lux,Android,128,4,3000,5.5,2015,450
Google,Pixel,Android,128,4,2770,5,2016,770
Gionee,M2017,Android,128,6,7000,5.7,2016,1150
ZTE,nubia Z17,Android,128,6,3200,5.5,2017,500
vivo,Xplay6,Android,128,6,4080,5.46,2016,700
vivo,Xplay5 Elite,Android,128,6,3600,5.43,2016,610
ZTE,Axon 7s,Android,128,6,3400,5.5,2017,700
Apple,iPad Pro 9.7,iOS,256,2,,9.7,2016,690
Apple,iPhone 7,iOS,256,2,1960,4.7,2016,760
Apple,iPhone 7 Plus,iOS,256,3,2900,5.5,2016,900
Apple,iPad Pro,iOS,256,4,10,12.9,2015,850
Huawei,Mate 9 Porsche Design,Android,256,6,4000,5.5,2016,1400
Asus,Zenfone AR ZS571KL,Android,256,8,3300,5.7,2017,800
Apple,iPad Pro 12.9,iOS,512,4,,12.9,2017,900
Apple,iPad Pro 10.5,iOS,512,4,,10.5,2017,730
Gigabyte,GSmart G1305 Boston,Android,,0.25,1230,3.2,2010,110
Micromax,A80 ,Android,,0.25,2500,3.75,2012,120
Philips,T3566,Android,,0.25,2000,4,2013,
Huawei,U8230,Android,,0.25,1500,3.5,2009,270
Karbonn,A1+,Android,,0.25,1500,3.5,2012,50
Pantech,Vega Xpress IM-A720L,Android,,0.5,1500,4,2010,200
HTC,Prime,Windows Phone,,0.5,,3.7,2014,
HTC,Ignite,Windows Phone,,0.5,,3.7,2014,
HTC,Primo,Android,,0.5,,3.7,2012,
Orange,San Francisco II,Android,,0.5,,3.5,2011,120
Motorola,MOTOSMART MIX XT550,Android,,0.5,1735,4,2012,80
Samsung,Galaxy Attain 4G,Android,,0.5,1650,3.5,2012,100
Huawei,Impulse 4G,Android,,0.5,1500,3.8,2011,80
ZTE,Skate,Android,,0.5,1400,4.3,2011,250
Orange,Monte Carlo,Android,,0.5,1400,4.3,2011,
Allview,A4 Duo,Android,,0.5,1200,3.5,2013,80
Micromax,Superfone Punk A44,Android,,0.5,1200,3.5,2012,60
Unnecto,Quattro,Android,,0.5,1400,4,2012,
HTC,Glacier,Android,,0.75,,3.8,2014,
HTC,Lead,Android,,0.75,,4.3,2014,
LG,Optimus LTE,Android,,1,,4.5,2014,
HTC,Rider,Android,,1,,4.3,2014,
Philips,W3500,Android,,1,2200,5,2013,170
verykool,s470,Android,,1,2000,4.7,2013,
Sony,Xperia LT29i Hayabusa,Android,,1,1700,4.6,2012,
Asus,Zenfone 5 Lite A502CG,Android,,1,2500,5,2014,100
ZTE,Light Tab 300,Android,,1,,7,2012,
Asus,PadFone E,Android,,1,1820,4.7,2014,260
Motorola,RAZR V MT887,Android,,1,1750,4.3,2012,210
Sony Ericsson,Xperia Duo,Android,,1.5,2500,4.5,2014,
LG,Optimus Vu II F200,Android,,2,2150,5,2012,180
Sony Ericsson,Windows Phone 7,Windows Phone,,,,,2014,
Motorola,Droid Bionic Targa,Android,,,1750,4.5,2014,
LG,Univa E510,Android,,,,3.2,2014,
LG,E2,Android,,,,,2014,
Nokia,N87,Symbian,,,,,2014,
HTC,Schubert,Windows Phone,,,,,2014,
LG,Fantasy E740,Windows Phone,,,,4,2014,
Huawei,Ascend Plus,Android,,,,4,2014,110
Micromax,Bolt A27,Android,,,,3.5,2013,50
Micromax,Bolt A35,Android,,,,4,2013,60
alcatel,OT-915,Android,,,,2.8,2012,
ZTE,V875,Android,,,,3.2,2012,
ZTE,N910,Android,,,,,2012,
ZTE,PF200,Android,,,,4.3,2012,
Orange,Barcelona,Android,,,,2.6,2011,
ZTE,Libra,Android,,,,3.5,2011,190
ZTE,Amigo,Android,,,,3.2,2011,
ZTE,U900,Android,,,,3.5,2011,
Samsung,Galaxy Q T589R,Android,,,,3.2,2011,120
Spice,Mi-300,Android,,,,3.2,2010,140
BenQ,P31,Symbian,,,,,2004,
BenQ,P30,Symbian,,,,2.6,2004,
ZTE,Style Q,Android,,,,2.8,2012,
alcatel,OT-908F,Android,,,,2.8,2011,
Huawei,U8300,Android,,,930,2.6,2010,70
Huawei,IDEOS S7 Slim CDMA,Android,,,3250,7,2011,210
Samsung,Galaxy Beam2,Android,,,2600,4.66,2014,250
verykool,s758,Android,,,2350,5.15,2013,
Spice,Mi-502n Smart FLO Pace3,Android,,,2100,,2013,80
Spice,Mi-510 Stellar Prime,Android,,,2100,5,2013,220
Philips,W6360,Android,,,2000,4.3,2013,
Spice,Mi-506 Stellar Mettle Icon,Android,,,1800,5,2014,80
Spice,Mi-492 Stellar Virtuoso Pro+,Android,,,1730,,2013,80
Philips,S388,Android,,,1700,4.5,2014,
HTC,Ville,Android,,,1650,4.3,2014,
Samsung,Galaxy Ace Duos I589,Android,,,1650,3.5,2012,130
Philips,W5510,Android,,,1630,3.5,2013,
Micromax,A84,Android,,,1630,3.98,2012,150
Samsung,R720 Admire,Android,,,1600,3.5,2011,90
Icemobile,Gprime Extreme,Android,,,1600,5,2013,
Spice,Mi-353 Stellar Jazz,Android,,,1500,3.5,2013,40
Samsung,Galaxy Trend II Duos S7572,Android,,,1500,4,2013,170
Huawei,Ascend Q M5660,Android,,,1500,3.2,2012,70
Samsung,R910 Galaxy Indulge,Android,,,1500,3.5,2011,130
i-mobile,i858,Android,,,1500,4.3,2010,
LG,Optimus S,Android,,,1500,3.2,2010,50
Samsung,Acclaim,Android,,,1500,3.2,2010,170
Samsung,Intercept,Android,,,1500,3.2,2010,150
Spice,Mi-451 Smartflo Poise,Android,,,1450,4.5,2014,60
verykool,s732,Android,,,1450,3.5,2013,
Samsung,M900 Moment,Android,,,1440,3.2,2009,120
Spice,Mi-285 Stellar,Android,,,1400,2.8,2012,60
Motorola,Fire,Android,,,1400,2.8,2011,100
Samsung,Galaxy M Pro B7800,Android,,,1350,2.66,2011,200
LG,Optimus Z,Android,,,1350,3.5,2010,
verykool,RS75,Android,,,1350,3.5,2013,
verykool,s735,Android,,,1350,3.5,2012,
Asus,E600,Windows Phone,,,1300,4,2011,
Yezz,Andy A3.5EP,Android,,,1300,3.5,2013,
Spice,Mi-422 Smartflo Pace,Android,,,1300,4,2013,50
Yezz,Andy A3.5,Android,,,1300,3.5,2012,
Micromax,A78,Android,,,1300,3.5,2012,90
Micromax,A75,Android,,,1300,3.75,2011,120
HTC,Paradise,Android,,,1200,3.2,2014,
Icemobile,Apollo Touch,Android,,,1200,3.5,2012,
Icemobile,Apollo,Android,,,1200,2.6,2012,
Samsung,Dart T499,Android,,,1200,3.14,2011,60
T-Mobile,Comet,Android,,,1200,2.8,2010,150
Micromax,A50 Ninja,Android,,,1200,3.1,2012,70
Dell,Smoke,Android,,,1170,2.8,2014,
Huawei,U8110,Android,,,1150,2.8,2010,90
Huawei,U8100,Android,,,1150,2.8,2010,70
verykool,s728,Android,,,1110,2.8,2012,
Plum,Orbit,Android,,,1100,3.2,2012,
verykool,s350,Android,,,1100,3.5,2013,
Icemobile,Clima II,Android,,,1000,2.4,2011,70
Spice,Mi-270,Android,,,1000,2.8,2011,50
Dell,Aero,Android,,,1000,3.5,2010,230
Spice,Mi-1010 Stellar Pad,Android,,,7600,10,2013,180
BlackBerry,Playbook 2012,BlackBerry,,,4800,7,2014,
verykool,R800,Android,,,3500,7,2012,
Spice,Mi-725 Stellar Slatepad,Android,,,3000,7,2013,120
Icemobile,G5,Android,,,3000,7,2013,
Icemobile,G2,Android,,,2800,7,2013,
Icemobile,G7,Android,,,2800,7,2013,
